Date,Open,High,Low,Close,Adj Close,Volume
2015-03-25,5.685878,5.735842,5.501012,5.535986,3.632629,28642351
2015-03-26,5.506008,5.520997,5.331135,5.366110,3.521159,20985604
2015-03-27,5.271178,5.286168,5.171251,5.226211,3.429359,24012997
2015-03-30,5.231207,5.411077,5.211222,5.386095,3.534273,24027007
2015-03-31,5.391091,5.540983,5.371106,5.525994,3.627753,32179713
2015-04-01,5.640910,5.810787,5.635914,5.720852,3.755676,38170654
2015-04-02,5.800794,5.930700,5.795798,5.880736,3.860638,37951295
2015-04-06,5.995653,6.020635,5.940693,5.970671,3.919678,33127400
2015-04-07,5.950686,5.970671,5.890729,5.915711,3.883600,20532075
2015-04-08,6.090584,6.185516,6.070599,6.105573,4.008240,38092197
2015-04-09,6.040621,6.060606,5.915711,5.965675,3.916400,37756354
2015-04-10,5.915711,6.020635,5.885733,6.010642,3.945922,20848905
2015-04-13,5.975668,6.025631,5.830773,5.855755,3.844239,21196757
2015-04-14,5.920707,6.000650,5.830773,5.970671,3.919678,20647759
2015-04-15,5.995653,6.120563,5.930700,6.090584,3.998400,17263307
2015-04-16,6.105573,6.170526,6.035624,6.130555,4.024642,15702976
2015-04-17,5.995653,6.025631,5.945689,5.980664,3.926241,20880527
2015-04-20,6.005646,6.005646,5.860751,5.875740,3.857361,33007713
2015-04-21,5.870744,5.980664,5.860751,5.935697,3.896719,14875177
2015-04-22,5.935697,6.160534,5.915711,6.110570,4.011521,33414008
2015-04-23,6.040621,6.345400,6.020635,6.335407,4.159123,37632864
2015-04-24,6.360389,6.635189,6.355392,6.635189,4.355932,62934595
2015-04-27,6.610208,6.645182,6.530266,6.535262,4.290327,30583157
2015-04-28,6.660171,6.660171,6.550251,6.575233,4.316568,20519066
2015-04-29,6.515276,6.550251,6.425342,6.465313,4.244406,19417267
2015-04-30,6.470309,6.470309,6.305429,6.405356,4.205044,27996283
2015-05-01,6.450324,6.455320,6.340403,6.440331,4.229657,23530447
2015-05-04,6.335407,6.405356,6.295436,6.315421,4.147623,24346839
2015-05-05,6.270454,6.410352,6.225487,6.300432,4.137777,24078644
2015-05-06,6.335407,6.335407,6.090584,6.145544,4.036055,26776199
2015-05-07,6.115566,6.225487,6.055610,6.225487,4.088559,18432154
2015-05-08,6.340403,6.385371,6.205501,6.360389,4.177157,24565597
2015-05-11,6.405356,6.405356,6.205501,6.215494,4.081996,14045376
2015-05-12,6.185516,6.310425,6.180519,6.260461,4.111527,19884806
2015-05-13,6.295436,6.335407,6.160534,6.195508,4.068870,13808804
2015-05-14,6.230483,6.360389,6.215494,6.330410,4.157464,18013050
2015-05-15,6.315421,6.460316,6.290439,6.450324,4.236220,21356873
2015-05-18,6.390367,6.390367,6.170526,6.185516,4.062304,39004858
2015-05-19,6.160534,6.165530,6.030628,6.085588,3.996679,24335030
2015-05-20,6.035624,6.105573,6.005646,6.050613,3.973710,20480838
2015-05-21,5.950686,5.965675,5.835769,5.890729,3.868706,26933713
2015-05-22,5.770816,5.815784,5.685878,5.685878,3.734172,23606502
2015-05-26,5.575957,5.615928,5.496015,5.530990,3.632450,30299952
2015-05-27,5.506008,5.635914,5.441055,5.625921,3.694796,44101751
2015-05-28,5.555972,5.565965,5.446052,5.555972,3.648857,22379413
2015-05-29,5.481026,5.520997,5.331135,5.346124,3.511040,47940932
2015-06-01,5.406081,5.406081,5.321142,5.341128,3.509400,47137550
2015-06-02,5.426066,5.545979,5.406081,5.520997,3.627583,43992672
2015-06-03,5.511005,5.511005,5.376102,5.396088,3.545513,42650299
2015-06-04,5.381099,5.421070,5.306153,5.321142,3.496267,19874399
2015-06-05,5.281171,5.326139,5.221215,5.226211,3.433893,46847740
2015-06-08,5.296160,5.341128,5.261186,5.286168,3.473289,45262191
2015-06-09,5.311149,5.351120,5.261186,5.266182,3.460155,43837159
2015-06-10,5.456044,5.501012,5.351120,5.361113,3.522530,53472339
2015-06-11,5.381099,5.386095,5.261186,5.371106,3.529095,27767317
2015-06-12,5.336131,5.366110,5.266182,5.296160,3.479853,19385444
2015-06-15,5.231207,5.301157,5.196233,5.291164,3.476570,18457572
2015-06-16,5.411077,5.570961,5.406081,5.565965,3.657128,32677874
2015-06-17,5.520997,5.580954,5.421070,5.530990,3.634149,26818429
2015-06-18,5.575957,5.695870,5.491019,5.645907,3.709655,22431251
2015-06-19,5.535986,5.595943,5.486023,5.496015,3.611167,19993285
2015-06-22,5.610932,5.635914,5.535986,5.560968,3.653845,20648960
2015-06-23,5.545979,5.650903,5.535986,5.635914,3.703089,22584362
2015-06-24,5.635914,5.685878,5.595943,5.610932,3.686675,16492949
2015-06-25,5.575957,5.585950,5.426066,5.456044,3.584904,24854406
2015-06-26,5.456044,5.570961,5.456044,5.511005,3.621018,19019979
2015-06-29,5.431062,5.466037,5.401084,5.431062,3.568493,14919008
2015-06-30,5.535986,5.565965,5.456044,5.471034,3.596408,25693815
2015-07-01,5.496015,5.506008,5.411077,5.436059,3.573417,17268911
2015-07-02,5.496015,5.615928,5.496015,5.595943,3.678517,16566402
2015-07-06,5.391091,5.461041,5.336131,5.366110,3.527436,19082024
2015-07-07,5.291164,5.336131,5.181244,5.331135,3.504443,21962711
2015-07-08,5.241200,5.256189,5.161258,5.171251,3.399345,23346914
2015-07-09,5.246197,5.341128,5.211222,5.271178,3.465034,21709928
2015-07-10,5.366110,5.461041,5.291164,5.441055,3.576702,18235611
2015-07-13,5.491019,5.570961,5.451048,5.555972,3.652244,15828467
2015-07-14,5.056334,5.086312,4.996378,5.046341,3.317234,17158031
2015-07-15,5.001374,5.031352,4.926428,4.961403,3.261401,25601748
2015-07-16,4.991381,4.991381,4.906443,4.936421,3.244978,14225706
2015-07-17,4.931425,4.936421,4.831497,4.866472,3.198996,23894511
2015-07-20,4.821504,4.851483,4.771541,4.806515,3.159585,16532978
2015-07-21,4.811512,4.881461,4.796523,4.811512,3.162869,28606325
2015-07-22,4.726573,4.741562,4.621649,4.671613,3.070905,30428845
2015-07-23,4.551700,4.586675,4.361838,4.386820,2.883696,36410979
2015-07-24,4.326863,4.326863,4.206950,4.291888,2.821291,38085592
2015-07-27,4.311874,4.341852,4.226935,4.236928,2.785163,26464973
2015-07-28,4.336856,4.356841,4.132004,4.341852,2.854136,55202593
2015-07-29,4.351845,4.451772,4.311874,4.396812,2.890265,26124727
2015-07-30,4.396812,4.416798,4.266906,4.306878,2.831146,14376816
2015-07-31,4.391816,4.421794,4.321867,4.336856,2.850851,18324876
2015-08-03,4.306878,4.346849,4.266906,4.301881,2.829490,19729293
2015-08-04,4.236928,4.281896,4.122012,4.191961,2.757193,34164752
2015-08-05,4.226935,4.236928,4.117015,4.151990,2.730902,32638246
2015-08-06,4.097030,4.137001,4.047066,4.072048,2.678323,28069536
2015-08-07,4.042069,4.092033,3.972120,3.977117,2.615883,32685080
2015-08-10,4.022084,4.137001,3.982113,4.127008,2.714471,32692885
2015-08-11,4.052062,4.087037,3.967124,4.032077,2.652033,27867589
2015-08-12,4.007095,4.007095,3.917160,3.952135,2.599451,37360066
2015-08-13,3.892178,3.897175,3.747283,3.757276,2.502928,86402597
2015-08-14,3.772265,3.837218,3.757276,3.807240,2.536212,63505008
2015-08-17,3.787254,3.907167,3.757276,3.772265,2.512913,32786753
2015-08-18,3.742287,3.967124,3.667341,3.862200,2.572824,66680909
2015-08-19,3.782258,3.797247,3.677334,3.737290,2.489614,38296545
2015-08-20,3.717305,3.832222,3.677334,3.787254,2.522898,42148135
2015-08-21,3.692323,3.797247,3.672338,3.732294,2.486287,47742989
2015-08-24,3.497464,3.722301,3.427515,3.602388,2.399748,53698503
2015-08-25,3.752280,3.772265,3.532439,3.537435,2.356480,64184300
2015-08-26,3.587399,3.772265,3.522446,3.767269,2.509586,45376074
2015-08-27,3.872193,4.032077,3.872193,3.952135,2.632734,50253207
2015-08-28,3.917160,3.987109,3.772265,3.812236,2.539540,39065702
2015-08-31,3.567414,3.657348,3.542432,3.657348,2.436361,40295193
2015-09-01,3.527443,3.587399,3.462490,3.497464,2.331128,37913067
2015-09-02,3.512453,3.532439,3.427515,3.512453,2.341118,42586453
2015-09-03,3.457493,3.652352,3.442504,3.647356,2.431034,70139614
2015-09-04,3.547428,3.587399,3.412526,3.422519,2.281174,30694037
2015-09-08,3.517450,3.542432,3.467486,3.497464,2.331128,20083750
2015-09-09,3.567414,3.667341,3.512453,3.532439,2.354439,45882841
2015-09-10,3.357566,3.487472,3.337580,3.417522,2.277844,42801809
2015-09-11,3.387544,3.402533,3.347573,3.377551,2.251204,18336284
2015-09-14,3.417522,3.582403,3.352569,3.577406,2.384411,47424358
2015-09-15,3.562417,3.657348,3.552424,3.627370,2.417713,44857498
2015-09-16,3.697319,3.772265,3.687327,3.762272,2.507627,35964856
2015-09-17,3.652352,3.827225,3.637363,3.722301,2.480985,36284287
2015-09-18,3.662345,3.697319,3.462490,3.472482,2.314476,42444350
2015-09-21,3.467486,3.487472,3.362562,3.392540,2.261194,30083395
2015-09-22,3.282620,3.387544,3.227660,3.367559,2.244544,47888894
2015-09-23,3.322591,3.352569,3.172700,3.182693,2.121326,40731509
2015-09-24,3.017812,3.307602,3.002823,3.307602,2.204581,62162835
2015-09-25,3.352569,3.372555,3.232656,3.252642,2.167948,34646501
2015-09-28,3.212671,3.212671,3.147718,3.157711,2.104676,37709920
2015-09-29,3.147718,3.232656,3.122736,3.172700,2.114665,34644499
2015-09-30,3.277624,3.317595,3.217667,3.307602,2.204581,48890820
2015-10-01,3.312598,3.352569,3.272627,3.342577,2.229240,28994806
2015-10-02,3.287616,3.517450,3.277624,3.517450,2.345866,42676918
2015-10-05,3.582403,3.677334,3.582403,3.647356,2.432503,42089493
2015-10-06,3.652352,3.752280,3.647356,3.732294,2.489151,48046208
2015-10-07,3.837218,3.967124,3.702316,3.807240,2.539135,54245099
2015-10-08,3.777261,3.912164,3.767269,3.872193,2.582452,48618423
2015-10-09,3.957131,3.967124,3.822229,3.882185,2.589115,56384649
2015-10-12,3.857204,3.922156,3.797247,3.807240,2.539135,17650387
2015-10-13,3.652352,3.657348,3.552424,3.582403,2.389186,55108124
2015-10-14,3.552424,3.652352,3.552424,3.607385,2.405847,41205052
2015-10-15,3.617377,3.622374,3.462490,3.557421,2.372523,38196873
2015-10-16,3.517450,3.562417,3.447501,3.537435,2.359196,34647101
2015-10-19,3.477479,3.532439,3.412526,3.507457,2.339202,29058252
2015-10-20,3.517450,3.547428,3.387544,3.397537,2.265895,28047320
2015-10-21,3.382548,3.387544,3.312598,3.337580,2.225907,37396293
2015-10-22,3.432511,3.467486,3.362562,3.447501,2.299216,47590078
2015-10-23,3.522446,3.572410,3.442504,3.452497,2.302548,32028204
2015-10-26,3.477479,3.487472,3.362562,3.367559,2.245902,25873945
2015-10-27,3.357566,3.397537,3.327587,3.362562,2.242568,27613806
2015-10-28,3.392540,3.527443,3.342577,3.397537,2.265895,76142363
2015-10-29,3.367559,3.432511,3.327587,3.337580,2.225907,47952340
2015-10-30,3.362562,3.432511,3.342577,3.422519,2.282555,39936933
2015-11-02,3.472482,3.557421,3.407530,3.547428,2.365858,34341079
2015-11-03,3.527443,3.742287,3.522446,3.732294,2.490556,61724318
2015-11-04,3.732294,3.782258,3.652352,3.702316,2.470549,40286386
2015-11-05,3.687327,3.777261,3.687327,3.772265,2.517226,25282517
2015-11-06,3.642359,3.757276,3.607385,3.742287,2.497222,40868408
2015-11-09,3.632367,3.672338,3.552424,3.607385,2.407202,55098718
2015-11-10,3.547428,3.727298,3.512453,3.662345,2.443877,38720852
2015-11-11,3.757276,3.802243,3.677334,3.787254,2.527229,57388376
2015-11-12,3.677334,3.752280,3.647356,3.677334,2.453879,29852627
2015-11-13,3.677334,3.702316,3.552424,3.567414,2.380530,32474727
2015-11-16,3.602388,3.717305,3.577406,3.712309,2.477218,25257298
2015-11-17,3.747283,3.807240,3.692323,3.707312,2.473883,19749108
2015-11-18,3.752280,3.827225,3.727298,3.827225,2.553901,33262298
2015-11-19,3.812236,4.012091,3.777261,4.002098,2.670594,50969926
2015-11-20,4.002098,4.107022,3.982113,4.057059,2.707269,25680405
2015-11-23,3.937146,3.977117,3.877189,3.897175,2.600580,30004538
2015-11-24,3.847211,3.952135,3.842214,3.937146,2.627252,20445412
2015-11-25,3.712309,3.767269,3.667341,3.677334,2.453879,41869533
2015-11-27,3.737290,3.742287,3.597392,3.602388,2.403868,17693418
2015-11-30,3.552424,3.592396,3.517450,3.537435,2.360525,59810731
2015-12-01,3.582403,3.597392,3.537435,3.567414,2.381876,41024321
2015-12-02,3.582403,3.602388,3.447501,3.592396,2.398555,65229257
2015-12-03,3.802243,3.847211,3.757276,3.782258,2.525322,52073926
2015-12-04,3.692323,3.757276,3.647356,3.727298,2.488626,28642951
2015-12-07,3.767269,3.782258,3.647356,3.667341,2.448594,25703622
2015-12-08,3.602388,3.707312,3.542432,3.697319,2.468611,80771917
2015-12-09,3.842214,3.887182,3.782258,3.877189,2.588705,63366307
2015-12-10,3.782258,3.827225,3.672338,3.687327,2.479512,29533196
2015-12-11,3.687327,3.722301,3.637363,3.652352,2.455994,31722182
2015-12-14,3.607385,3.627370,3.562417,3.607385,2.425756,27806945
2015-12-15,3.687327,3.697319,3.612381,3.627370,2.439196,18932916
2015-12-16,3.497464,3.657348,3.427515,3.642359,2.449275,49876334
2015-12-17,3.667341,3.702316,3.597392,3.602388,2.422396,28660964
2015-12-18,3.537435,3.557421,3.332584,3.332584,2.240968,84043487
2015-12-21,3.357566,3.382548,3.237653,3.242649,2.180492,37038033
2015-12-22,3.307602,3.327587,3.252642,3.307602,2.224170,28958980
2015-12-23,3.312598,3.352569,3.297609,3.347573,2.251048,19842976
2015-12-24,3.357566,3.387544,3.347573,3.352569,2.254407,8122284
2015-12-28,3.382548,3.432511,3.352569,3.382548,2.274566,36762634
2015-12-29,3.427515,3.437508,3.357566,3.387544,2.277925,20570903
2015-12-30,3.307602,3.322591,3.242649,3.282620,2.207370,21957308
2015-12-31,3.257638,3.292613,3.227660,3.252642,2.187212,15220027
2016-01-04,3.177696,3.187689,3.087761,3.107747,2.091065,51660827
2016-01-05,3.137725,3.137725,3.087761,3.132729,2.107873,23536452
2016-01-06,3.087761,3.192685,3.077769,3.107747,2.091065,35049993
2016-01-07,3.082765,3.107747,3.012816,3.012816,2.027188,30160250
2016-01-08,3.092758,3.097754,3.007819,3.012816,2.027188,39705766
2016-01-11,3.082765,3.097754,2.972845,3.007819,2.023827,25739848
2016-01-12,3.062779,3.077769,2.992830,3.052787,2.054084,22235109
2016-01-13,3.077769,3.097754,2.967848,2.977841,2.003656,19404258
2016-01-14,2.972845,3.057783,2.912888,3.042794,2.047360,40728907
2016-01-15,2.912888,2.952859,2.897899,2.917885,1.963314,22756286
2016-01-19,2.922881,2.952859,2.842939,2.877914,1.936420,23894511
2016-01-20,2.802968,2.862924,2.748008,2.832946,1.906163,34584656
2016-01-21,2.782982,2.802968,2.738015,2.743011,1.845649,40089644
2016-01-22,2.817957,2.882910,2.802968,2.872917,1.933058,24126479
2016-01-25,2.847935,2.867921,2.787979,2.807964,1.889355,18255826
2016-01-26,2.802968,2.887906,2.782982,2.877914,1.936420,19733296
2016-01-27,2.877914,2.927877,2.847935,2.882910,1.939781,31048494
2016-01-28,2.937870,2.952859,2.877914,2.907892,1.956591,23568675
2016-01-29,3.012816,3.142722,2.987834,3.142722,2.114597,37743945
2016-02-01,3.052787,3.237653,3.022808,3.212671,2.163040,41723027
2016-02-02,3.002823,3.012816,2.877914,2.882910,1.941016,49769257
2016-02-03,3.012816,3.102751,2.982837,3.102751,2.089033,26412335
2016-02-04,3.102751,3.257638,3.087761,3.177696,2.139491,38825128
2016-02-05,3.182693,3.207674,3.137725,3.157711,2.126036,41233272
2016-02-08,3.132729,3.147718,3.022808,3.062779,2.062119,20371959
2016-02-09,3.032801,3.077769,2.942866,3.032801,2.041935,27856581
2016-02-10,3.067776,3.152714,3.022808,3.117740,2.099123,25846125
2016-02-11,3.042794,3.062779,2.957856,2.992830,2.015024,25831314
2016-02-12,3.017812,3.042794,2.982837,3.037798,2.045300,25010720
2016-02-16,3.062779,3.097754,3.012816,3.057783,2.058755,36656957
2016-02-17,3.112743,3.227660,3.057783,3.147718,2.119306,41176231
2016-02-18,3.057783,3.072772,3.002823,3.007819,2.025115,28274084
2016-02-19,2.927877,3.012816,2.902895,2.997827,2.074915,26357095
2016-02-22,3.112743,3.192685,3.102751,3.177696,2.199408,37059649
2016-02-23,3.147718,3.152714,3.087761,3.097754,2.144077,26770795
2016-02-24,3.012816,3.112743,2.987834,3.092758,2.140620,21148922
2016-02-25,3.137725,3.152714,3.047790,3.092758,2.140620,19119251
2016-02-26,3.137725,3.147718,3.027805,3.067776,2.123328,16360653
2016-02-29,3.142722,3.177696,3.107747,3.147718,2.178659,31543052
2016-03-01,3.167703,3.352569,3.152714,3.347573,2.318460,41294717
2016-03-02,3.312598,3.487472,3.307602,3.477479,2.408431,46796103
2016-03-03,3.622374,3.912164,3.597392,3.907167,2.706022,69209541
2016-03-04,4.166979,4.261910,4.042069,4.201954,2.910186,150984585
2016-03-07,4.017088,4.132004,3.997102,4.122012,2.854819,40549177
2016-03-08,4.186964,4.296885,4.092033,4.221939,2.924026,48015586
2016-03-09,4.346849,4.346849,4.151990,4.171975,2.889422,56596002
2016-03-10,4.191961,4.456769,4.151990,4.396812,3.045141,52913935
2016-03-11,4.406805,4.546704,4.396812,4.476754,3.100506,45089066
2016-03-14,4.446776,4.571686,4.371830,4.391816,3.041680,50713341
2016-03-15,4.171975,4.256914,3.982113,4.057059,2.809834,70977221
2016-03-16,3.897175,3.972120,3.757276,3.947138,2.733705,87705741
2016-03-17,4.421794,4.571686,4.226935,4.481751,3.103969,94961197
2016-03-18,4.471758,4.581678,4.431787,4.566689,3.162795,52746814
2016-03-21,4.531715,4.596667,4.471758,4.556696,3.155872,33232476
2016-03-22,4.511729,4.536711,4.446776,4.466762,3.093587,43538142
2016-03-23,4.371830,4.371830,4.176972,4.216943,2.920566,41915166
2016-03-24,4.161983,4.181968,4.092033,4.171975,2.889422,58260008
2016-03-28,4.376827,4.376827,4.311874,4.341852,3.007077,41064550
2016-03-29,4.286892,4.426791,4.191961,4.361838,3.020918,53787167
2016-03-30,4.406805,4.491743,4.366834,4.396812,3.045141,30779499
2016-03-31,4.406805,4.426791,4.271903,4.291888,2.972473,36427391
2016-04-01,4.221939,4.401809,4.196957,4.381823,3.036172,23290874
2016-04-04,4.276899,4.341852,4.151990,4.156986,2.880384,31399148
2016-04-05,4.087037,4.186964,4.017088,4.117015,2.852687,35384035
2016-04-06,4.042069,4.092033,3.972120,4.027080,2.790372,28409582
2016-04-07,4.007095,4.072048,3.972120,4.007095,2.776523,24140089
2016-04-08,4.211946,4.396812,4.196957,4.381823,3.036172,56103446
2016-04-11,4.531715,4.621649,4.516725,4.536711,3.143495,44645545
2016-04-12,4.546704,4.751555,4.526718,4.741562,3.285436,46669211
2016-04-13,4.821504,4.841490,4.731570,4.816508,3.337367,46262316
2016-04-14,4.791526,4.806515,4.601664,4.656624,3.226584,42373499
2016-04-15,4.651628,4.676609,4.576682,4.641635,3.216196,50887667
2016-04-18,4.491743,4.611657,4.476754,4.521722,3.133110,45301620
2016-04-19,4.566689,4.661620,4.556696,4.641635,3.216196,42982540
2016-04-20,4.541707,4.571686,4.486747,4.556696,3.157343,45546798
2016-04-21,4.566689,4.601664,4.496740,4.526718,3.136573,37664087
2016-04-22,4.426791,4.501736,4.386820,4.421794,3.063869,43879990
2016-04-25,4.461765,4.466762,4.361838,4.391816,3.043097,19593195
2016-04-26,4.431787,4.606660,4.376827,4.596667,3.185040,36898932
2016-04-27,4.701591,4.761548,4.646631,4.756552,3.295823,49334742
2016-04-28,4.721577,4.876465,4.701591,4.741562,3.285436,35033781
2016-04-29,4.801519,4.891454,4.671613,4.761548,3.299286,40826378
2016-05-02,4.631642,4.651628,4.506733,4.511729,3.127497,38654404
2016-05-03,4.306878,4.331859,4.186964,4.206950,2.916228,69619638
2016-05-04,4.231932,4.361838,4.201954,4.346849,3.013205,31476004
2016-05-05,4.386820,4.421794,4.196957,4.251917,2.947399,34669917
2016-05-06,4.226935,4.331859,4.211946,4.301881,2.982032,23808649
2016-05-09,4.266906,4.341852,4.017088,4.311874,2.988960,55945531
2016-05-10,4.431787,4.651628,4.416798,4.651628,3.224475,48218733
2016-05-11,4.766544,4.776537,4.621649,4.686602,3.248718,60801249
2016-05-12,4.691599,4.741562,4.561693,4.686602,3.248718,32165703
2016-05-13,4.611657,4.626646,4.396812,4.406805,3.054765,26307659
2016-05-16,4.446776,4.506733,4.401809,4.406805,3.054765,25047146
2016-05-17,4.381823,4.381823,4.281896,4.331859,3.002813,23004866
2016-05-18,4.256914,4.421794,4.231932,4.306878,2.985498,33134205
2016-05-19,4.211946,4.266906,4.151990,4.246921,2.943935,25208463
2016-05-20,4.326863,4.361838,4.246921,4.261910,2.954327,27009768
2016-05-23,4.146993,4.266906,4.122012,4.186964,2.902373,37675295
2016-05-24,4.316870,4.326863,4.146993,4.191961,2.905838,18391724
2016-05-25,4.256914,4.286892,4.146993,4.166979,2.888520,20257476
2016-05-26,4.181968,4.271903,4.176972,4.206950,2.916228,10359705
2016-05-27,4.146993,4.176972,4.107022,4.117015,2.853886,19265557
2016-05-31,4.092033,4.156986,3.952135,4.002098,2.774226,35872589
2016-06-01,3.987109,4.097030,3.952135,4.082041,2.831057,23296077
2016-06-02,4.032077,4.166979,4.012091,4.146993,2.876103,22500301
2016-06-03,4.216943,4.251917,4.166979,4.221939,2.928080,16211145
2016-06-06,4.206950,4.256914,4.166979,4.216943,2.924615,18023057
2016-06-07,4.191961,4.361838,4.191961,4.341852,3.011245,31899310
2016-06-08,4.486747,4.551700,4.451772,4.516725,3.132526,26214992
2016-06-09,4.471758,4.491743,4.406805,4.461765,3.094409,23313890
2016-06-10,4.321867,4.346849,4.186964,4.191961,2.907290,35784525
2016-06-13,4.102026,4.211946,4.092033,4.166979,2.889964,27489115
2016-06-14,4.206950,4.246921,4.052062,4.087037,2.834521,26754583
2016-06-15,4.117015,4.186964,4.017088,4.097030,2.841453,30247113
2016-06-16,4.047066,4.196957,3.992106,4.181968,2.900358,20624542
2016-06-17,4.241925,4.281896,4.176972,4.201954,2.914219,25849327
2016-06-20,4.301881,4.381823,4.301881,4.316870,2.993920,24628643
2016-06-21,4.306878,4.316870,4.196957,4.291888,2.976593,26536025
2016-06-22,4.306878,4.381823,4.251917,4.256914,2.952337,26772396
2016-06-23,4.346849,4.486747,4.296885,4.486747,3.111736,24700895
2016-06-24,4.261910,4.381823,4.216943,4.261910,2.955803,36675170
2016-06-27,4.261910,4.266906,4.077044,4.077044,2.827590,37668090
2016-06-28,4.241925,4.376827,4.216943,4.371830,3.032036,27910621
2016-06-29,4.471758,4.576682,4.461765,4.556696,3.160247,22904594
2016-06-30,4.576682,4.761548,4.556696,4.716580,3.271134,39832257
2016-07-01,4.681606,4.786530,4.656624,4.781533,3.316180,33665190
2016-07-05,4.656624,4.691599,4.596667,4.636638,3.215691,26609878
2016-07-06,4.556696,4.641635,4.501736,4.621649,3.207023,23363126
2016-07-07,4.616653,4.721577,4.601664,4.606660,3.196622,27106638
2016-07-08,4.771541,4.866472,4.761548,4.851483,3.366508,22495898
2016-07-11,4.851483,4.911439,4.846486,4.866472,3.376910,18656316
2016-07-12,4.951410,5.006370,4.836494,4.876465,3.383843,31965758
2016-07-13,4.886457,4.981388,4.841490,4.976392,3.453183,21014424
2016-07-14,5.161258,5.216218,5.101302,5.126283,3.557194,28562493
2016-07-15,5.116291,5.171251,5.056334,5.146269,3.571063,24892834
2016-07-18,5.141273,5.251193,5.126283,5.226211,3.626534,16736525
2016-07-19,5.171251,5.221215,5.141273,5.186240,3.598799,16071644
2016-07-20,5.211222,5.321142,5.166254,5.296160,3.675077,26915500
2016-07-21,5.261186,5.306153,5.071323,5.176247,3.591867,29949097
2016-07-22,5.161258,5.261186,5.136276,5.246197,3.640406,20419794
2016-07-25,5.216218,5.236204,5.106298,5.146269,3.571063,18852658
2016-07-26,5.156262,5.196233,5.106298,5.121287,3.553727,21013023
2016-07-27,5.131280,5.196233,5.096305,5.121287,3.553727,26873069
2016-07-28,5.066327,5.096305,5.011367,5.016363,3.480920,23314491
2016-07-29,5.081316,5.246197,5.076320,5.221215,3.623069,26719358
2016-08-01,5.201229,5.206225,5.091309,5.121287,3.555430,19300783
2016-08-02,5.266182,5.296160,5.136276,5.176247,3.593584,46808712
2016-08-03,5.181244,5.416073,5.131280,5.411077,3.756613,42765382
2016-08-04,5.496015,5.615928,5.471034,5.535986,3.843330,42563036
2016-08-05,5.585950,5.600939,5.441055,5.550976,3.853737,44905733
2016-08-08,5.506008,5.595943,5.486023,5.506008,3.822520,30168256
2016-08-09,5.550976,5.650903,5.550976,5.580954,3.874551,25714429
2016-08-10,5.615928,5.655899,5.461041,5.540983,3.846802,23516437
2016-08-11,5.570961,5.680881,5.570961,5.675885,3.940458,25874345
2016-08-12,5.625921,5.725849,5.610932,5.635914,3.912706,25792886
2016-08-15,5.655899,5.715856,5.630918,5.695870,3.997926,23041093
2016-08-16,5.705863,5.740838,5.645907,5.650903,3.966363,22930813
2016-08-17,5.610932,5.715856,5.550976,5.700867,4.001432,27383839
2016-08-18,5.690874,5.700867,5.585950,5.665892,3.976882,22396426
2016-08-19,5.625921,5.665892,5.550976,5.645907,3.962855,18613285
2016-08-22,5.620925,5.620925,5.511005,5.545979,3.892717,16379667
2016-08-23,5.625921,5.670889,5.486023,5.491019,3.854141,24229153
2016-08-24,5.446052,5.535986,5.401084,5.486023,3.850635,20737624
2016-08-25,5.496015,5.525994,5.426066,5.446052,3.822578,24067436
2016-08-26,5.520997,5.670889,5.391091,5.481026,3.847125,37099878
2016-08-29,5.466037,5.645907,5.456044,5.615928,3.941814,18589668
2016-08-30,5.585950,5.640910,5.540983,5.635914,3.955841,15589294
2016-08-31,5.675885,5.675885,5.451048,5.535986,3.885702,49515873
2016-09-01,5.496015,5.635914,5.446052,5.565965,3.908510,34143136
2016-09-02,5.645907,5.705863,5.625921,5.650903,3.968152,42456759
2016-09-06,5.635914,5.775813,5.600939,5.775813,4.055867,24453516
2016-09-07,5.735842,5.745834,5.605936,5.720852,4.017274,39897305
2016-09-08,5.775813,5.785805,5.675885,5.700867,4.003238,40610621
2016-09-09,5.520997,5.525994,5.341128,5.341128,3.750625,30153445
2016-09-12,5.291164,5.506008,5.251193,5.496015,3.859387,23566673
2016-09-13,5.381099,5.411077,5.216218,5.256189,3.690978,27141864
2016-09-14,5.246197,5.326139,5.221215,5.246197,3.683962,17314344
2016-09-15,5.281171,5.431062,5.216218,5.396088,3.789218,20174616
2016-09-16,5.356117,5.366110,5.236204,5.306153,3.726064,27478507
2016-09-19,5.401084,5.461041,5.336131,5.346124,3.754133,13644085
2016-09-20,5.446052,5.481026,5.376102,5.386095,3.782201,11600604
2016-09-21,5.466037,5.555972,5.346124,5.540983,3.890966,23843274
2016-09-22,5.635914,5.720852,5.540983,5.605936,3.936577,20070340
2016-09-23,5.575957,5.620925,5.511005,5.540983,3.890966,13541010
2016-09-26,5.486023,5.545979,5.451048,5.496015,3.859387,24132884
2016-09-27,5.501012,5.615928,5.456044,5.605936,3.936577,27614206
2016-09-28,5.610932,5.685878,5.525994,5.665892,3.978679,16064839
2016-09-29,5.660896,5.690874,5.441055,5.461041,3.834829,20223652
2016-09-30,5.525994,5.540983,5.421070,5.466037,3.838337,24110868
2016-10-03,5.496015,5.685878,5.476030,5.675885,3.987519,25699619
2016-10-04,5.670889,5.695870,5.580954,5.610932,3.941888,43681646
2016-10-05,5.700867,5.820780,5.680881,5.805791,4.078783,25305733
