Date,Open,High,Low,Close,Adj Close,Volume
2015-05-15,7.550000,7.600000,7.510000,7.580000,5.743800,3392800
2015-05-18,7.430000,7.470000,7.420000,7.470000,5.660447,5058000
2015-05-19,7.410000,7.460000,7.400000,7.460000,5.652869,4668000
2015-05-20,7.450000,7.490000,7.420000,7.460000,5.652869,3250700
2015-05-21,7.450000,7.500000,7.430000,7.500000,5.683180,3244000
2015-05-22,7.440000,7.440000,7.370000,7.380000,5.592248,9431000
2015-05-26,7.160000,7.180000,7.040000,7.060000,5.349765,11605700
2015-05-27,7.090000,7.260000,7.080000,7.190000,5.448275,6129800
2015-05-28,7.150000,7.210000,7.080000,7.190000,5.448275,5083400
2015-05-29,7.160000,7.170000,7.060000,7.100000,5.380078,3424600
2015-06-01,7.080000,7.090000,6.970000,7.050000,5.342189,8571900
2015-06-02,7.270000,7.290000,7.220000,7.250000,5.493740,9272300
2015-06-03,7.310000,7.430000,7.310000,7.350000,5.569516,4074600
2015-06-04,7.360000,7.490000,7.210000,7.230000,5.478585,7122900
2015-06-05,7.190000,7.300000,7.150000,7.220000,5.471007,7516800
2015-06-08,7.220000,7.220000,7.160000,7.200000,5.455852,4388000
2015-06-09,7.200000,7.250000,7.130000,7.190000,5.448275,4784100
2015-06-10,7.300000,7.430000,7.280000,7.370000,5.584671,6451600
2015-06-11,7.360000,7.400000,7.290000,7.380000,5.592248,3607700
2015-06-12,7.210000,7.300000,7.150000,7.260000,5.501318,5002600
2015-06-15,7.070000,7.170000,7.050000,7.160000,5.425542,7158600
2015-06-16,7.040000,7.140000,7.010000,7.120000,5.395233,5355600
2015-06-17,7.130000,7.140000,7.020000,7.080000,5.364922,5200700
2015-06-18,7.180000,7.420000,7.160000,7.260000,5.501318,9739100
2015-06-19,7.270000,7.290000,7.210000,7.240000,5.486162,5158000
2015-06-22,7.590000,7.720000,7.580000,7.600000,5.758955,11706700
2015-06-23,7.620000,7.640000,7.540000,7.550000,5.721068,4389800
2015-06-24,7.470000,7.510000,7.440000,7.460000,5.652869,3913900
2015-06-25,7.470000,7.500000,7.400000,7.460000,5.652869,3548300
2015-06-26,7.550000,7.610000,7.480000,7.530000,5.705913,4424000
2015-06-29,7.100000,7.170000,6.990000,7.000000,5.304300,18775400
2015-06-30,7.140000,7.160000,6.950000,7.010000,5.311880,18692400
2015-07-01,7.100000,7.110000,7.010000,7.040000,5.334611,6611800
2015-07-02,7.040000,7.070000,7.010000,7.050000,5.342189,3604000
2015-07-06,6.720000,6.850000,6.700000,6.780000,5.137595,14893700
2015-07-07,6.650000,6.850000,6.540000,6.790000,5.145172,15251300
2015-07-08,6.700000,6.720000,6.620000,6.640000,5.031508,7448600
2015-07-09,6.910000,6.930000,6.800000,6.820000,5.167905,9559700
2015-07-10,7.240000,7.260000,7.170000,7.220000,5.471007,17066500
2015-07-13,7.280000,7.290000,7.210000,7.240000,5.486162,5768000
2015-07-14,7.170000,7.220000,7.140000,7.200000,5.455852,3592500
2015-07-15,7.210000,7.230000,7.160000,7.180000,5.440698,3433700
2015-07-16,7.300000,7.340000,7.270000,7.310000,5.539206,4560600
2015-07-17,7.290000,7.300000,7.210000,7.240000,5.486162,2785900
2015-07-20,7.260000,7.300000,7.240000,7.270000,5.508895,4051700
2015-07-21,7.250000,7.300000,7.220000,7.250000,5.493740,6004000
2015-07-22,7.260000,7.310000,7.230000,7.280000,5.516474,4711400
2015-07-23,7.290000,7.320000,7.210000,7.240000,5.486162,4363800
2015-07-24,7.160000,7.190000,7.080000,7.090000,5.372499,4753500
2015-07-27,7.100000,7.120000,7.010000,7.030000,5.327034,5550700
2015-07-28,7.100000,7.120000,7.060000,7.100000,5.380078,2718400
2015-07-29,7.000000,7.110000,6.990000,7.090000,5.415211,4391900
2015-07-30,6.830000,6.840000,6.720000,6.780000,5.178439,10433200
2015-07-31,6.780000,6.880000,6.750000,6.810000,5.201351,6990100
2015-08-03,6.850000,6.870000,6.780000,6.800000,5.193713,4470000
2015-08-04,6.740000,6.760000,6.700000,6.720000,5.132611,4296900
2015-08-05,6.780000,6.830000,6.730000,6.760000,5.163163,2962000
2015-08-06,6.770000,6.800000,6.740000,6.780000,5.178439,4203500
2015-08-07,6.730000,6.790000,6.720000,6.760000,5.163163,3198900
2015-08-10,6.830000,6.920000,6.820000,6.920000,5.285367,3930100
2015-08-11,6.870000,6.880000,6.750000,6.800000,5.193713,19420200
2015-08-12,6.720000,6.760000,6.660000,6.760000,5.163163,5992600
2015-08-13,6.660000,6.670000,6.630000,6.630000,5.063871,4407000
2015-08-14,6.580000,6.620000,6.550000,6.600000,5.040958,7394200
2015-08-17,6.480000,6.560000,6.470000,6.550000,5.002769,4195500
2015-08-18,6.540000,6.540000,6.470000,6.510000,4.972218,5278900
2015-08-19,6.470000,6.530000,6.430000,6.470000,4.941666,3882800
2015-08-20,6.450000,6.460000,6.340000,6.360000,4.857650,6439900
2015-08-21,6.390000,6.430000,6.220000,6.220000,4.750721,13726200
2015-08-24,5.980000,6.050000,5.880000,5.960000,4.552137,13540800
2015-08-25,6.210000,6.220000,5.960000,5.970000,4.559774,9361400
2015-08-26,6.090000,6.100000,5.950000,6.080000,4.643791,6963000
2015-08-27,6.130000,6.230000,6.100000,6.230000,4.758358,10439100
2015-08-28,6.170000,6.210000,6.140000,6.200000,4.735444,4908800
2015-08-31,6.110000,6.150000,6.030000,6.090000,4.651430,5357900
2015-09-01,5.960000,5.970000,5.870000,5.900000,4.506311,7223800
2015-09-02,6.000000,6.010000,5.870000,5.930000,4.529223,5321900
2015-09-03,5.870000,5.940000,5.830000,5.860000,4.475759,5908700
2015-09-04,5.680000,5.750000,5.670000,5.720000,4.368830,4947500
2015-09-08,5.790000,5.820000,5.750000,5.810000,4.437571,3633800
2015-09-09,5.960000,5.970000,5.770000,5.790000,4.422295,4892300
2015-09-10,5.710000,5.790000,5.690000,5.760000,4.399381,4827300
2015-09-11,5.670000,5.740000,5.660000,5.730000,4.376468,5083600
2015-09-14,5.660000,5.680000,5.580000,5.640000,4.307727,6784700
2015-09-15,5.660000,5.720000,5.650000,5.710000,4.361192,4286300
2015-09-16,5.740000,5.800000,5.720000,5.800000,4.429932,4385800
2015-09-17,5.890000,5.990000,5.860000,5.910000,4.513949,8974100
2015-09-18,5.730000,5.770000,5.660000,5.670000,4.330642,7512000
2015-09-21,5.640000,5.660000,5.570000,5.610000,4.284814,4214000
2015-09-22,5.430000,5.460000,5.380000,5.430000,4.147334,5993900
2015-09-23,5.390000,5.390000,5.270000,5.280000,4.032767,5869800
2015-09-24,5.220000,5.250000,5.130000,5.210000,3.979300,7595900
2015-09-25,5.260000,5.290000,5.200000,5.220000,3.986940,5440200
2015-09-28,5.170000,5.180000,5.110000,5.130000,3.918199,6690000
2015-09-29,5.210000,5.240000,5.170000,5.210000,3.979300,6747300
2015-09-30,5.270000,5.290000,5.200000,5.280000,4.032767,5123600
2015-10-01,5.300000,5.310000,5.210000,5.280000,4.032767,4762300
2015-10-02,5.220000,5.390000,5.210000,5.390000,4.116782,5189800
2015-10-05,5.500000,5.600000,5.500000,5.590000,4.269539,6255300
2015-10-06,5.630000,5.740000,5.630000,5.720000,4.368830,5050500
2015-10-07,5.940000,5.950000,5.830000,5.880000,4.491035,8236100
2015-10-08,5.800000,5.890000,5.780000,5.880000,4.491035,3956200
2015-10-09,6.030000,6.060000,5.980000,6.040000,4.613239,8871500
2015-10-12,5.980000,5.980000,5.910000,5.930000,4.529223,3899900
2015-10-13,5.750000,5.820000,5.740000,5.750000,4.391744,3500200
2015-10-14,5.770000,5.790000,5.700000,5.730000,4.376468,3464100
2015-10-15,5.650000,5.700000,5.620000,5.690000,4.389582,3020700
2015-10-16,5.770000,5.820000,5.760000,5.810000,4.482158,3061800
2015-10-19,5.750000,5.760000,5.700000,5.730000,4.420441,3016300
2015-10-20,5.650000,5.690000,5.630000,5.660000,4.366439,3665000
2015-10-21,5.730000,5.730000,5.670000,5.670000,4.374154,3892100
2015-10-22,5.730000,5.810000,5.730000,5.780000,4.459014,5394900
2015-10-23,5.790000,5.830000,5.750000,5.800000,4.474443,5597400
2015-10-26,5.750000,5.770000,5.700000,5.750000,4.435870,2328400
2015-10-27,5.650000,5.690000,5.610000,5.640000,4.351010,4210600
2015-10-28,5.620000,5.760000,5.620000,5.700000,4.397297,21050900
2015-10-29,5.510000,5.560000,5.480000,5.510000,4.250721,14366800
2015-10-30,5.540000,5.590000,5.520000,5.540000,4.273864,9281500
2015-11-02,5.640000,5.680000,5.600000,5.630000,4.343295,6182300
2015-11-03,5.590000,5.680000,5.580000,5.660000,4.366439,4832500
2015-11-04,5.780000,5.800000,5.660000,5.690000,4.389582,4282000
2015-11-05,5.700000,5.710000,5.600000,5.610000,4.327866,10293700
2015-11-06,5.630000,5.680000,5.590000,5.660000,4.366439,5418800
2015-11-09,5.630000,5.650000,5.520000,5.550000,4.281579,5705100
2015-11-10,5.500000,5.530000,5.460000,5.510000,4.250721,3841900
2015-11-11,5.610000,5.610000,5.520000,5.520000,4.258434,5395600
2015-11-12,5.390000,5.420000,5.340000,5.340000,4.119573,4951700
2015-11-13,5.330000,5.360000,5.270000,5.290000,4.081000,13166200
2015-11-16,5.230000,5.310000,5.220000,5.300000,4.088716,3847900
2015-11-17,5.380000,5.410000,5.330000,5.350000,4.127287,4690800
2015-11-18,5.390000,5.440000,5.370000,5.440000,4.196719,4258600
2015-11-19,5.510000,5.580000,5.500000,5.560000,4.289293,7389600
2015-11-20,5.550000,5.560000,5.430000,5.440000,4.196719,4456600
2015-11-23,5.460000,5.480000,5.400000,5.420000,4.181288,3506100
2015-11-24,5.390000,5.500000,5.390000,5.490000,4.235291,4453200
2015-11-25,5.320000,5.360000,5.290000,5.340000,4.119573,5244100
2015-11-27,5.390000,5.400000,5.340000,5.350000,4.127287,1914500
2015-11-30,5.390000,5.430000,5.380000,5.400000,4.165860,3362900
2015-12-01,5.450000,5.490000,5.410000,5.460000,4.212148,4504700
2015-12-02,5.380000,5.420000,5.300000,5.320000,4.104145,6244200
2015-12-03,5.410000,5.430000,5.270000,5.280000,4.073286,5021800
2015-12-04,5.280000,5.420000,5.280000,5.420000,4.181288,9872100
2015-12-07,5.300000,5.300000,5.210000,5.240000,4.042428,4670300
2015-12-08,5.110000,5.140000,5.060000,5.080000,3.918994,7734300
2015-12-09,5.110000,5.220000,5.080000,5.110000,3.942138,13706300
2015-12-10,5.080000,5.130000,5.060000,5.080000,3.918994,7365200
2015-12-11,5.050000,5.060000,4.950000,4.970000,3.834134,7637800
2015-12-14,4.960000,5.000000,4.850000,4.890000,3.772417,6324300
2015-12-15,4.980000,5.030000,4.980000,5.010000,3.864993,6446400
2015-12-16,5.120000,5.150000,5.030000,5.150000,3.972996,7717800
2015-12-17,5.180000,5.190000,5.100000,5.110000,3.942138,5474200
2015-12-18,5.060000,5.060000,4.990000,5.000000,3.857278,5816500
2015-12-21,4.910000,4.940000,4.810000,4.850000,3.741558,8542300
2015-12-22,4.900000,4.940000,4.870000,4.930000,3.803277,4925400
2015-12-23,5.000000,5.080000,4.980000,5.070000,3.911282,8489700
2015-12-24,5.070000,5.130000,5.070000,5.100000,3.934424,2363100
2015-12-28,5.040000,5.050000,4.960000,4.990000,3.849563,5644700
2015-12-29,4.980000,5.010000,4.960000,5.010000,3.864993,5915700
2015-12-30,4.980000,5.010000,4.950000,4.950000,3.818705,6661900
2015-12-31,4.930000,4.930000,4.870000,4.870000,3.756989,4839400
2016-01-04,4.790000,4.800000,4.700000,4.790000,3.695272,8473400
2016-01-05,4.690000,4.710000,4.630000,4.700000,3.625841,7419400
2016-01-06,4.500000,4.540000,4.470000,4.510000,3.479265,7767400
2016-01-07,4.450000,4.500000,4.420000,4.420000,3.409834,6652700
2016-01-08,4.470000,4.480000,4.270000,4.290000,3.309545,11567300
2016-01-11,4.470000,4.470000,4.370000,4.430000,3.417548,7421200
2016-01-12,4.540000,4.540000,4.400000,4.480000,3.456121,5528000
2016-01-13,4.520000,4.530000,4.330000,4.360000,3.363547,6025500
2016-01-14,4.400000,4.480000,4.350000,4.470000,3.448406,6639100
2016-01-15,4.340000,4.380000,4.270000,4.300000,3.317259,4495700
2016-01-19,4.280000,4.300000,4.170000,4.210000,3.247828,5574300
2016-01-20,4.110000,4.140000,3.980000,4.060000,3.132110,10034700
2016-01-21,4.090000,4.180000,4.030000,4.120000,3.178397,6936800
2016-01-22,4.330000,4.350000,4.260000,4.320000,3.332688,4590300
2016-01-25,4.170000,4.180000,4.110000,4.120000,3.178397,6007800
2016-01-26,4.190000,4.300000,4.170000,4.290000,3.309545,6761700
2016-01-27,4.190000,4.260000,4.160000,4.170000,3.258749,5831700
2016-01-28,4.170000,4.170000,4.050000,4.120000,3.219675,5834400
2016-01-29,4.140000,4.200000,4.110000,4.190000,3.274379,4259200
2016-02-01,4.130000,4.140000,4.070000,4.120000,3.219675,4785300
2016-02-02,3.970000,3.980000,3.840000,3.850000,3.008677,10989300
2016-02-03,3.850000,3.870000,3.690000,3.860000,3.016492,8411700
2016-02-04,3.910000,4.100000,3.910000,4.070000,3.180602,5024800
2016-02-05,4.160000,4.190000,4.100000,4.120000,3.219675,5370700
2016-02-08,3.960000,3.970000,3.850000,3.900000,3.047751,7609800
2016-02-09,3.750000,3.860000,3.730000,3.820000,2.985233,8305400
2016-02-10,3.940000,4.020000,3.870000,3.920000,3.063380,5797000
2016-02-11,3.780000,3.800000,3.690000,3.740000,2.922715,5879600
2016-02-12,3.820000,3.880000,3.760000,3.880000,3.032121,4758200
2016-02-16,4.020000,4.030000,3.930000,3.990000,3.118083,3343200
2016-02-17,4.080000,4.180000,4.070000,4.170000,3.258749,6908200
2016-02-18,4.110000,4.110000,3.940000,3.950000,3.086825,5181500
2016-02-19,3.840000,3.900000,3.790000,3.860000,3.016492,6609300
2016-02-22,3.960000,4.030000,3.950000,4.020000,3.141527,3237600
2016-02-23,4.020000,4.040000,3.920000,3.930000,3.071196,6803300
2016-02-24,3.790000,3.830000,3.740000,3.800000,2.969603,6567200
2016-02-25,3.870000,3.890000,3.830000,3.860000,3.016492,4077700
2016-02-26,4.000000,4.010000,3.950000,3.970000,3.102454,4199500
2016-02-29,4.010000,4.050000,3.980000,3.990000,3.118083,3347300
2016-03-01,4.040000,4.170000,4.020000,4.160000,3.250935,5607400
2016-03-02,4.250000,4.380000,4.240000,4.380000,3.422859,11311100
2016-03-03,4.380000,4.450000,4.340000,4.450000,3.477562,3530100
2016-03-04,4.480000,4.530000,4.440000,4.500000,3.516635,5942900
2016-03-07,4.450000,4.510000,4.420000,4.490000,3.508821,4463700
2016-03-08,4.580000,4.600000,4.500000,4.520000,3.532265,7097800
2016-03-09,4.540000,4.550000,4.440000,4.490000,3.508821,4387100
2016-03-10,4.690000,4.800000,4.540000,4.620000,3.610412,11735400
2016-03-11,4.840000,4.940000,4.800000,4.930000,3.852670,11814300
2016-03-14,4.980000,4.990000,4.920000,4.960000,3.876113,6752500
2016-03-15,4.790000,4.820000,4.730000,4.760000,3.719819,8999200
2016-03-16,4.620000,4.720000,4.610000,4.710000,3.680746,4934400
2016-03-17,4.720000,4.790000,4.650000,4.770000,3.727634,4490400
2016-03-18,4.830000,4.860000,4.740000,4.790000,3.743262,9005300
2016-03-21,4.760000,4.790000,4.700000,4.710000,3.680746,7105100
2016-03-22,4.610000,4.670000,4.590000,4.640000,3.626042,6254200
2016-03-23,4.580000,4.590000,4.490000,4.490000,3.508821,3467700
2016-03-24,4.410000,4.470000,4.390000,4.420000,3.454118,11460800
2016-03-28,4.490000,4.490000,4.440000,4.460000,3.485376,1832200
2016-03-29,4.420000,4.480000,4.390000,4.470000,3.493191,5410100
2016-03-30,4.500000,4.550000,4.440000,4.450000,3.477562,4260600
2016-03-31,4.410000,4.450000,4.350000,4.360000,3.407230,4493900
2016-04-01,4.300000,4.340000,4.270000,4.330000,3.383784,4910200
2016-04-04,4.280000,4.340000,4.240000,4.260000,3.329082,5740500
2016-04-05,4.150000,4.150000,4.100000,4.100000,3.204046,8408300
2016-04-06,4.110000,4.140000,4.080000,4.140000,3.235304,5414100
2016-04-07,4.070000,4.100000,3.980000,4.000000,3.125899,4178500
2016-04-08,4.140000,4.180000,4.110000,4.130000,3.227490,3731200
2016-04-11,4.290000,4.300000,4.200000,4.210000,3.290008,4064000
2016-04-12,4.250000,4.300000,4.170000,4.270000,3.336896,6365900
2016-04-13,4.520000,4.560000,4.490000,4.560000,3.563524,7526300
2016-04-14,4.560000,4.600000,4.530000,4.570000,3.571339,7490200
2016-04-15,4.580000,4.600000,4.530000,4.550000,3.555709,2576000
2016-04-18,4.570000,4.650000,4.550000,4.630000,3.618227,4457300
2016-04-19,4.710000,4.750000,4.680000,4.730000,3.696374,6930500
2016-04-20,4.850000,4.890000,4.810000,4.860000,3.797966,15870000
2016-04-21,5.000000,5.030000,4.930000,4.950000,3.868299,11866800
2016-04-22,4.960000,5.010000,4.960000,5.010000,3.915188,5266000
2016-04-25,4.930000,4.940000,4.870000,4.900000,3.829226,5604900
2016-04-26,5.080000,5.110000,5.050000,5.110000,3.993335,5621800
2016-04-27,5.140000,5.220000,5.140000,5.190000,4.055853,5924900
2016-04-28,5.110000,5.220000,5.100000,5.160000,4.077187,9601200
2016-04-29,5.140000,5.170000,5.010000,5.030000,3.974467,6308600
2016-05-02,5.030000,5.040000,4.970000,5.020000,3.966565,3685000
2016-05-03,4.850000,4.850000,4.760000,4.790000,3.784830,4161500
2016-05-04,4.680000,4.730000,4.630000,4.660000,3.682110,7443700
2016-05-05,4.630000,4.660000,4.560000,4.580000,3.618898,7974400
2016-05-06,4.560000,4.680000,4.550000,4.640000,3.666308,3987800
2016-05-09,4.610000,4.620000,4.480000,4.510000,3.563589,6413100
2016-05-10,4.570000,4.650000,4.550000,4.650000,3.674210,3474900
2016-05-11,4.580000,4.650000,4.560000,4.600000,3.634701,4626400
2016-05-12,4.630000,4.660000,4.540000,4.600000,3.634701,5493500
2016-05-13,4.570000,4.640000,4.510000,4.520000,3.571489,5299700
2016-05-16,4.550000,4.620000,4.550000,4.590000,3.626800,2982100
2016-05-17,4.600000,4.630000,4.550000,4.560000,3.603095,5952700
2016-05-18,4.590000,4.690000,4.570000,4.660000,3.682110,6646400
2016-05-19,4.640000,4.690000,4.570000,4.600000,3.634701,5317800
2016-05-20,4.630000,4.670000,4.590000,4.620000,3.650504,4204000
2016-05-23,4.550000,4.580000,4.530000,4.550000,3.595194,2699300
2016-05-24,4.580000,4.670000,4.580000,4.660000,3.682110,3157800
2016-05-25,4.870000,4.950000,4.860000,4.940000,3.903353,5986800
2016-05-26,4.890000,4.910000,4.820000,4.850000,3.832239,3470900
2016-05-27,4.890000,4.930000,4.840000,4.860000,3.840142,2510000
2016-05-31,4.840000,4.860000,4.710000,4.750000,3.753224,5450700
2016-06-01,4.630000,4.680000,4.600000,4.670000,3.690012,4222800
2016-06-02,4.680000,4.720000,4.660000,4.710000,3.721619,6135500
2016-06-03,4.640000,4.640000,4.540000,4.590000,3.626800,8377200
2016-06-06,4.580000,4.640000,4.580000,4.600000,3.634701,6777500
2016-06-07,4.660000,4.710000,4.660000,4.660000,3.682110,3139300
2016-06-08,4.640000,4.670000,4.610000,4.630000,3.658406,2701200
2016-06-09,4.610000,4.630000,4.560000,4.590000,3.626800,4627800
2016-06-10,4.400000,4.410000,4.290000,4.320000,3.413459,6911100
2016-06-13,4.200000,4.260000,4.170000,4.170000,3.294936,8369700
2016-06-14,4.140000,4.190000,4.050000,4.090000,3.231724,9573900
2016-06-15,4.130000,4.190000,4.100000,4.110000,3.247527,7019100
2016-06-16,4.040000,4.200000,3.990000,4.190000,3.310740,7809400
2016-06-17,4.270000,4.350000,4.250000,4.340000,3.429262,6702200
2016-06-20,4.470000,4.490000,4.410000,4.410000,3.484573,6180900
2016-06-21,4.480000,4.570000,4.440000,4.540000,3.587293,6222300
2016-06-22,4.590000,4.620000,4.520000,4.530000,3.579391,6209100
2016-06-23,4.730000,4.800000,4.660000,4.800000,3.792732,9123200
2016-06-24,3.710000,3.930000,3.700000,3.830000,3.026284,79022700
2016-06-27,3.700000,3.710000,3.600000,3.690000,2.915663,21332000
2016-06-28,3.800000,3.860000,3.720000,3.840000,3.034186,21220600
2016-06-29,3.900000,3.910000,3.860000,3.890000,3.073693,14605400
2016-06-30,3.810000,3.930000,3.750000,3.920000,3.097398,16019100
2016-07-01,3.940000,3.960000,3.890000,3.910000,3.089496,16826900
2016-07-05,3.850000,3.860000,3.740000,3.740000,2.955170,7840900
2016-07-06,3.710000,3.780000,3.630000,3.780000,2.986777,18174700
2016-07-07,3.750000,3.790000,3.700000,3.730000,2.947269,7216300
2016-07-08,3.920000,3.930000,3.850000,3.900000,3.081595,7416000
2016-07-11,3.960000,3.990000,3.940000,3.960000,3.129004,9371500
2016-07-12,4.210000,4.230000,4.170000,4.210000,3.326542,9792300
2016-07-13,4.220000,4.240000,4.120000,4.130000,3.263330,7867100
2016-07-14,4.230000,4.270000,4.210000,4.260000,3.366050,8063500
2016-07-15,4.270000,4.280000,4.190000,4.220000,3.334443,3271700
